radius,norm_height,angle_degrees,Gauss_Curvature,Mean_Curvature,K1,K2,thickness,phh3
331.5781655907985,0.7005281500888291,-27.06595418131846,-5.04783454047298e-07,0.001143990217279961,0.0024257365196169176,-0.00013775608505699544,52.9738659203598,46.024464
332.4034966413039,0.7111666918066025,-124.32067062146525,-7.283344891187134e-06,9.328735513403115e-05,0.002709978270691284,-0.002523403560423222,64.49273180716479,46.629856
398.5757712448561,0.6740933032640799,-36.506514350759716,2.44544501312545e-06,0.0016227592437292188,0.0019961428590322284,0.0012493756284262091,57.14310595896221,41.022858
368.46024292576163,0.7309176954378537,-20.205718136450486,-1.4793564432846014e-06,0.0015003626135133734,0.003431867089051428,-0.00043114186202468044,48.50756786281216,47.011223
455.89535153147045,0.5771812290165829,-63.34455269915274,5.686543765694345e-06,0.0024257968335081263,0.002972832547189069,0.001878761119827182,60.817746224464344,45.25987
271.72456443139066,0.7618596626468879,-147.60450340853785,-8.812609468132285e-06,0.000143132718509344,0.0029755652663230056,-0.002689299829304318,50.327250433523886,49.051918
434.1856673993228,0.6124580932325295,-123.0178395991623,4.11644898343081e-07,0.00111847215721323,0.0022587109472383825,-2.176663281192252e-05,88.02465632782663,41.51628
486.4733281647339,0.6382991922752433,-37.346638154177384,3.5720594727259305e-06,0.0018954947950650543,0.0020443097183252094,0.001746679871804899,64.71079976327249,40.440704
371.2014864880182,0.8619284606963812,16.8699165926443,-1.2776123895510595e-07,0.0017045965026518165,0.0034811288882692806,-7.193588296564802e-05,24.875679094265628,30.09046
283.3207262882088,0.7360449929729114,-140.1429644695643,-7.408952420073781e-06,-0.00020014559581399915,0.002483843618666726,-0.002884134810294724,50.20094450905554,44.083385
641.3587541883336,0.8332844069655706,-165.8178842176497,3.1620764881382748e-06,0.001910229365923278,0.0026898690630113064,0.0011305896688352502,85.0973534347705,15.361775
